Time (s),Coordinate x (m),Coordinate y (m)
7.72794431447604,0.6128851691798475,-2.936728072089654
7.742802704848697,0.5751314003596437,-2.9443545765278296
7.756509060791416,0.5398578982676613,-2.9510258300594456
7.770616578673373,0.5031301260708614,-2.9575090999420346
7.785624353165495,0.4636188346423822,-2.963959779781916
7.800748484473991,0.42337582020502995,-2.9699752380896616
7.814888588569555,0.3853959246006486,-2.975142010274675
7.828225266793276,0.3492864956460786,-2.9795971110133834
7.842157934598059,0.31129316885898595,-2.9838057180422717
7.856791985578655,0.27112146485191013,-2.9877237407927426
7.87138822450692,0.2308160881649791,-2.9911074760770875
7.885163401750212,0.19259168594034137,-2.9938116912235277
7.898457085165759,0.15556009260973808,-2.995964128221043
7.911750768581307,0.1184148967094664,-2.9976620743902624
7.925044451996854,0.08118310854122328,-2.998901349309408
7.937905832686792,0.04510523795787922,-2.9996609003988337
7.95076721337673,0.008996444948688738,-2.9999865106327825
7.963628594066669,-0.027118517263619468,-2.9998774284999103
7.97658497837348,-0.06348138840817234,-2.9993282769965424
7.989541362680291,-0.09980010549530902,-2.998339530297303
8.002497746987103,-0.13604946141699154,-2.9969135029309975
8.015499152102523,-0.17232980651722057,-2.9950463164675356
8.028500557217942,-0.20848986210262843,-2.992746560836844
8.043610623719276,-0.2503304163603414,-2.9895375365840295
8.058786410741266,-0.2921163922069149,-2.985744130598608
8.072038332979622,-0.3283808710106586,-2.9819735081912278
